index,hour,minute,date,month,year,moisture_1,humidity_1,temperature_1
2244,18,6,23,2,2019,65,61,26.8
2245,18,11,23,2,2019,65,60,26.7
2246,18,17,23,2,2019,65,61,26.6
2247,18,22,23,2,2019,65,70,26.6
2248,18,27,23,2,2019,64,66,26.5
2249,18,32,23,2,2019,64,68,26.4
2250,18,37,23,2,2019,64,64,26.1
2251,18,42,23,2,2019,64,62,26.1
2252,18,47,23,2,2019,64,70,26.1
2253,18,52,23,2,2019,64,62,25.9
2254,18,57,23,2,2019,64,70,25.9
2255,19,2,23,2,2019,64,67,25.7
2256,19,7,23,2,2019,64,66,25.7
2257,19,12,23,2,2019,64,56,25.7
2258,19,17,23,2,2019,64,63,25.6
2259,19,22,23,2,2019,64,68,25.7
2260,19,27,23,2,2019,64,61,25.5
2261,19,32,23,2,2019,64,64,25.5
2262,19,37,23,2,2019,64,65,25.5
2263,19,42,23,2,2019,64,69,25.4
2264,19,47,23,2,2019,64,64,25.6
2265,19,52,23,2,2019,64,68,25.5
2266,19,57,23,2,2019,64,57,25.5
2267,20,2,23,2,2019,64,60,25.5
2268,20,7,23,2,2019,64,56,25.4
2269,20,12,23,2,2019,64,63,25.4
2270,20,17,23,2,2019,64,66,25.4
2271,20,22,23,2,2019,64,63,25.3
2272,20,27,23,2,2019,64,55,25.2
2273,20,32,23,2,2019,64,66,25.3
2274,20,37,23,2,2019,64,62,25.2
2275,20,42,23,2,2019,64,57,25.1
2276,20,47,23,2,2019,64,55,24.8
2277,20,52,23,2,2019,64,61,24.9
2278,20,57,23,2,2019,64,60,24.7
2279,21,2,23,2,2019,64,69,24.8
2280,21,7,23,2,2019,64,64,24.8
2281,21,12,23,2,2019,64,63,24.7
2282,21,17,23,2,2019,64,67,24.8
2283,21,22,23,2,2019,64,57,24.7
2284,21,27,23,2,2019,64,65,24.9
2285,21,32,23,2,2019,64,63,24.8
2286,21,38,23,2,2019,64,59,24.9
2287,21,43,23,2,2019,64,60,25.0
2288,21,48,23,2,2019,64,61,24.9
2289,21,53,23,2,2019,64,57,24.8
2290,21,58,23,2,2019,64,66,24.9
2291,22,3,23,2,2019,64,64,24.9
2292,22,8,23,2,2019,64,55,24.9
2293,22,13,23,2,2019,64,63,24.7
2294,22,18,23,2,2019,64,55,24.6
2295,22,23,23,2,2019,64,57,24.3
2296,22,28,23,2,2019,64,57,24.3
2297,22,33,23,2,2019,64,62,24.3
2298,22,38,23,2,2019,64,66,24.3
2299,22,43,23,2,2019,64,57,24.2
2300,22,48,23,2,2019,64,55,24.2
2301,22,53,23,2,2019,64,59,24.3
2302,22,58,23,2,2019,64,69,24.4
2303,23,3,23,2,2019,64,57,24.3
2304,23,8,23,2,2019,64,62,24.6
2305,23,13,23,2,2019,64,64,24.6
2306,23,18,23,2,2019,64,69,24.3
2307,23,23,23,2,2019,64,56,24.4
2308,23,28,23,2,2019,64,61,24.9
2309,23,33,23,2,2019,64,61,24.8
2310,23,38,23,2,2019,64,52,24.7
2311,23,43,23,2,2019,64,64,24.5
2312,23,48,23,2,2019,64,53,24.6
2313,23,53,23,2,2019,64,58,24.4
2314,23,58,23,2,2019,64,56,24.7
2315,0,3,24,2,2019,64,54,24.7
2316,0,8,24,2,2019,64,52,24.6
2317,0,13,24,2,2019,64,48,25.0
2318,0,18,24,2,2019,64,57,25.0
2319,0,23,24,2,2019,64,58,24.9
2320,0,28,24,2,2019,64,48,24.8
2321,0,33,24,2,2019,64,56,24.9
2322,0,38,24,2,2019,64,51,24.6
2323,0,43,24,2,2019,64,58,24.5
2324,0,48,24,2,2019,64,67,24.6
2325,0,54,24,2,2019,64,57,24.5
2326,0,59,24,2,2019,64,55,24.4
2327,1,4,24,2,2019,64,56,24.4
2328,1,9,24,2,2019,64,58,24.2
2329,1,14,24,2,2019,64,62,24.4
2330,1,19,24,2,2019,64,68,24.1
2331,1,24,24,2,2019,64,65,24.3
2332,1,29,24,2,2019,64,69,24.1
2333,1,34,24,2,2019,64,70,24.1
2334,1,39,24,2,2019,64,61,24.2
2335,1,44,24,2,2019,64,62,23.9
2336,1,49,24,2,2019,64,67,23.8
2337,1,54,24,2,2019,64,69,24.2
2338,1,59,24,2,2019,64,58,24.2
2339,2,4,24,2,2019,64,58,24.1
2340,2,9,24,2,2019,64,59,24.1
2341,2,14,24,2,2019,64,65,24.3
2342,2,19,24,2,2019,64,59,24.4
2343,2,24,24,2,2019,64,67,24.1
2344,2,29,24,2,2019,64,53,24.3
2345,2,34,24,2,2019,64,61,24.2
2346,2,39,24,2,2019,64,62,24.1
2347,2,44,24,2,2019,64,67,24.3
2348,2,49,24,2,2019,64,58,24.2
2349,2,54,24,2,2019,64,60,24.0
2350,2,59,24,2,2019,64,68,24.0
2351,3,4,24,2,2019,64,65,23.9
2352,3,9,24,2,2019,64,64,23.6
2353,3,14,24,2,2019,64,53,23.7
2354,3,19,24,2,2019,64,66,23.6
2355,3,24,24,2,2019,64,58,23.4
2356,3,29,24,2,2019,64,64,23.3
2357,3,34,24,2,2019,64,55,23.2
2358,3,39,24,2,2019,64,62,23.4
2359,3,44,24,2,2019,64,58,23.2
2360,3,49,24,2,2019,64,53,23.3
2361,3,54,24,2,2019,64,53,23.5
2362,3,59,24,2,2019,64,53,23.6
2363,4,4,24,2,2019,64,55,23.3
2364,4,10,24,2,2019,64,59,23.3
2365,4,15,24,2,2019,64,67,23.2
2366,4,20,24,2,2019,64,67,22.9
2367,4,25,24,2,2019,64,54,23.1
2368,4,30,24,2,2019,64,65,23.2
2369,4,35,24,2,2019,64,60,23.2
2370,4,40,24,2,2019,64,52,23.5
2371,4,45,24,2,2019,64,63,23.4
2372,4,50,24,2,2019,64,65,23.4
2373,4,55,24,2,2019,64,58,23.5
2374,5,0,24,2,2019,64,64,23.5
2375,5,5,24,2,2019,64,53,23.3
2376,5,10,24,2,2019,64,58,23.3
2377,5,15,24,2,2019,64,62,23.4
2378,5,20,24,2,2019,64,62,23.4
2379,5,25,24,2,2019,64,57,23.4
2380,5,30,24,2,2019,64,59,23.6
2381,5,35,24,2,2019,64,56,23.4
2382,5,40,24,2,2019,64,56,23.4
2383,5,45,24,2,2019,64,61,23.3
2384,5,50,24,2,2019,64,56,23.4
2385,5,55,24,2,2019,64,60,23.2
2386,6,0,24,2,2019,64,54,23.1
2387,6,5,24,2,2019,64,58,23.1
2388,6,10,24,2,2019,64,65,23.4
2389,6,15,24,2,2019,64,58,23.3
2390,6,20,24,2,2019,64,64,23.3
2391,6,25,24,2,2019,64,62,23.2
2392,6,30,24,2,2019,64,62,23.0
2393,6,35,24,2,2019,64,62,23.0
2394,6,40,24,2,2019,64,56,23.2
2395,6,45,24,2,2019,64,55,23.1
2396,6,50,24,2,2019,64,61,23.0
2397,6,55,24,2,2019,64,69,23.0
2398,7,0,24,2,2019,64,57,22.9
2399,7,5,24,2,2019,64,64,23.0
2400,7,10,24,2,2019,64,64,23.0
2401,7,15,24,2,2019,64,64,23.1
2402,7,20,24,2,2019,64,59,23.1
2403,7,26,24,2,2019,64,55,23.1
2404,7,31,24,2,2019,64,69,23.0
2405,7,36,24,2,2019,64,68,22.9
2406,7,41,24,2,2019,64,60,23.1
2407,7,46,24,2,2019,64,69,23.1
2408,7,51,24,2,2019,64,58,23.1
2409,7,56,24,2,2019,64,60,23.2
2410,8,1,24,2,2019,64,62,23.5
2411,8,6,24,2,2019,64,65,23.6
2412,8,11,24,2,2019,64,69,23.9
2413,8,16,24,2,2019,64,62,24.2
2414,8,21,24,2,2019,64,57,24.7
2415,8,26,24,2,2019,64,52,27.5
2416,8,31,24,2,2019,64,51,28.3
2417,8,36,24,2,2019,64,87,28.7
2418,8,41,24,2,2019,64,84,29.6
2419,8,46,24,2,2019,64,84,30.2
2420,8,51,24,2,2019,63,85,30.1
2421,8,56,24,2,2019,63,84,30.8
2422,9,1,24,2,2019,64,83,30.9
2423,9,6,24,2,2019,64,81,30.8
2424,9,11,24,2,2019,64,74,32.1
2425,9,16,24,2,2019,64,73,32.2
2426,9,21,24,2,2019,64,71,33.0
2427,9,26,24,2,2019,63,58,33.4
2428,9,31,24,2,2019,63,59,30.8
2429,9,36,24,2,2019,63,58,31.9
2430,9,41,24,2,2019,67,56,33.2
2431,9,46,24,2,2019,67,55,34.1
2432,9,51,24,2,2019,66,55,34.0
2433,9,56,24,2,2019,65,52,35.3
2434,10,1,24,2,2019,65,51,34.8
2435,10,6,24,2,2019,65,52,34.6
2436,10,11,24,2,2019,64,53,35.1
2437,10,16,24,2,2019,64,53,35.4
2438,10,21,24,2,2019,64,55,34.5
2439,10,26,24,2,2019,64,57,34.3
2440,10,31,24,2,2019,64,55,36.1
2441,10,36,24,2,2019,64,55,35.4
2442,10,42,24,2,2019,64,52,36.6
2443,10,47,24,2,2019,64,54,34.2
2444,10,52,24,2,2019,64,53,36.0
2445,10,57,24,2,2019,64,54,36.2
2446,11,2,24,2,2019,64,60,34.4
2447,11,7,24,2,2019,64,58,35.7
2448,11,12,24,2,2019,64,60,35.4
2449,11,17,24,2,2019,64,61,34.7
2450,11,22,24,2,2019,64,64,34.6
2451,11,27,24,2,2019,64,63,34.9
2452,11,32,24,2,2019,65,62,35.2
2453,11,37,24,2,2019,64,64,34.7
2454,11,42,24,2,2019,64,60,36.1
2455,11,47,24,2,2019,64,59,36.2
2456,11,52,24,2,2019,64,61,35.6
2457,11,57,24,2,2019,64,62,35.3
2458,12,2,24,2,2019,64,61,34.7
2459,12,7,24,2,2019,64,64,33.7
2460,12,12,24,2,2019,64,60,35.0
2461,12,17,24,2,2019,65,58,35.6
2462,12,22,24,2,2019,65,58,34.9
2463,12,27,24,2,2019,66,58,36.7
2464,12,32,24,2,2019,65,60,36.6
2465,12,37,24,2,2019,65,62,36.4
2466,12,42,24,2,2019,66,64,36.0
2467,12,47,24,2,2019,66,69,34.6
2468,12,52,24,2,2019,66,71,34.7
2469,12,57,24,2,2019,66,75,33.0
2470,13,2,24,2,2019,66,74,32.1
2471,13,7,24,2,2019,66,68,33.8
2472,13,12,24,2,2019,66,66,33.6
2473,13,17,24,2,2019,66,66,33.7
2474,13,22,24,2,2019,66,70,34.1
2475,13,27,24,2,2019,66,69,32.8
2476,13,32,24,2,2019,66,63,33.8
2477,13,37,24,2,2019,66,63,34.2
2478,13,42,24,2,2019,65,63,33.6
2479,13,47,24,2,2019,65,65,33.8
2480,13,52,24,2,2019,65,67,31.7
2481,13,58,24,2,2019,65,68,32.0
2482,14,3,24,2,2019,65,70,32.6
2483,14,8,24,2,2019,65,67,32.7
2484,14,13,24,2,2019,64,64,33.3
2485,14,18,24,2,2019,64,62,32.7
2486,14,23,24,2,2019,64,61,32.7
2487,14,28,24,2,2019,64,57,33.1
2488,14,33,24,2,2019,64,56,33.1
2489,14,38,24,2,2019,64,56,32.9
2490,14,43,24,2,2019,64,54,32.2
2491,14,48,24,2,2019,65,54,32.7
2492,14,53,24,2,2019,65,56,32.7
2493,14,58,24,2,2019,65,57,33.1
2494,15,3,24,2,2019,65,56,32.2
2495,15,8,24,2,2019,65,59,32.1
2496,15,13,24,2,2019,64,61,32.0
2497,15,18,24,2,2019,64,60,32.5
2498,15,23,24,2,2019,64,61,32.4
2499,15,28,24,2,2019,64,58,32.7
2500,15,33,24,2,2019,64,61,31.8
2501,15,38,24,2,2019,64,60,32.3
2502,15,43,24,2,2019,64,60,32.5
2503,15,48,24,2,2019,64,58,32.0
2504,15,53,24,2,2019,63,58,31.4
2505,15,58,24,2,2019,63,59,32.2
2506,16,3,24,2,2019,63,60,31.9
2507,16,8,24,2,2019,63,59,32.1
2508,16,13,24,2,2019,64,59,31.4
2509,16,18,24,2,2019,63,60,30.9
2510,16,23,24,2,2019,63,61,30.7
2511,16,28,24,2,2019,64,60,30.6
2512,16,33,24,2,2019,63,58,30.5
2513,16,38,24,2,2019,63,59,29.9
2514,16,43,24,2,2019,63,60,30.3
2515,16,48,24,2,2019,63,60,30.2
2516,16,53,24,2,2019,64,60,30.5
2517,16,58,24,2,2019,64,64,29.6
2518,17,3,24,2,2019,64,69,28.9
2519,17,8,24,2,2019,64,68,28.7
2520,17,14,24,2,2019,64,72,28.5
2521,17,19,24,2,2019,64,72,28.4
2522,17,24,24,2,2019,64,71,28.4
2523,17,29,24,2,2019,64,71,28.4
2524,17,34,24,2,2019,64,74,28.4
2525,17,39,24,2,2019,64,73,28.4
2526,17,44,24,2,2019,64,73,28.2
2527,17,49,24,2,2019,64,72,28.2
2528,17,54,24,2,2019,64,69,28.4
2529,17,59,24,2,2019,64,71,28.5
2530,18,4,24,2,2019,64,72,28.2
2531,18,9,24,2,2019,64,75,28.0
2532,18,14,24,2,2019,64,85,27.7
2533,18,19,24,2,2019,64,56,27.3
2534,18,24,24,2,2019,64,54,27.0
2535,18,29,24,2,2019,64,51,26.9
2536,18,34,24,2,2019,64,62,26.7
2537,18,39,24,2,2019,65,58,26.5
2538,18,44,24,2,2019,65,54,26.2
2539,18,49,24,2,2019,65,54,26.2
2540,18,54,24,2,2019,65,65,26.1
2541,18,59,24,2,2019,64,56,25.9
2542,19,4,24,2,2019,65,57,25.9
2543,19,9,24,2,2019,65,62,25.8
2544,19,14,24,2,2019,65,68,25.7
2545,19,19,24,2,2019,65,61,25.6
2546,19,24,24,2,2019,65,62,25.6
2547,19,29,24,2,2019,65,64,25.6
2548,19,34,24,2,2019,65,62,25.5
2549,19,39,24,2,2019,65,68,25.5
2550,19,44,24,2,2019,65,59,25.3
2551,19,49,24,2,2019,65,69,25.0
2552,19,54,24,2,2019,65,55,25.3
2553,19,59,24,2,2019,65,58,25.3
2554,20,4,24,2,2019,65,61,25.4
2555,20,9,24,2,2019,65,63,25.4
2556,20,14,24,2,2019,65,64,25.4
2557,20,19,24,2,2019,65,67,25.2
2558,20,24,24,2,2019,65,59,25.3
2559,20,30,24,2,2019,64,55,25.1
2560,20,35,24,2,2019,65,57,25.0
2561,20,40,24,2,2019,65,63,25.2
2562,20,45,24,2,2019,64,60,25.0
2563,20,50,24,2,2019,65,59,25.0
2564,20,55,24,2,2019,65,61,24.9
2565,21,0,24,2,2019,65,56,24.9
2566,21,5,24,2,2019,65,69,24.7
2567,21,10,24,2,2019,65,56,24.9
2568,21,15,24,2,2019,65,66,25.0
2569,21,20,24,2,2019,65,58,24.7
2570,21,25,24,2,2019,65,61,24.8
2571,21,30,24,2,2019,65,57,24.6
2572,21,35,24,2,2019,65,55,24.6
2573,21,40,24,2,2019,65,57,24.5
2574,21,45,24,2,2019,65,60,24.4
2575,21,50,24,2,2019,65,59,24.6
2576,21,55,24,2,2019,65,56,24.4
2577,22,0,24,2,2019,65,67,24.3
2578,22,5,24,2,2019,65,64,24.3
2579,22,10,24,2,2019,65,62,24.2
2580,22,15,24,2,2019,65,67,24.1
2581,22,20,24,2,2019,65,56,24.2
2582,22,25,24,2,2019,65,60,24.3
2583,22,30,24,2,2019,65,63,24.2
2584,22,35,24,2,2019,65,57,24.1
2585,22,40,24,2,2019,65,61,24.2
2586,22,45,24,2,2019,65,65,24.0
2587,22,50,24,2,2019,65,66,23.9
2588,22,55,24,2,2019,65,65,24.2
2589,23,0,24,2,2019,64,65,24.1
2590,23,5,24,2,2019,65,53,24.0
2591,23,10,24,2,2019,64,54,24.1
2592,23,15,24,2,2019,64,54,24.2
2593,23,20,24,2,2019,64,57,24.2
2594,23,25,24,2,2019,64,51,24.2
2595,23,30,24,2,2019,64,60,24.2
2596,23,35,24,2,2019,64,47,24.2
2597,23,40,24,2,2019,64,88,24.0
2598,23,46,24,2,2019,64,86,24.3
2599,23,51,24,2,2019,64,87,23.9
2600,23,56,24,2,2019,64,90,24.1
2601,0,1,25,2,2019,64,48,24.2
2602,0,6,25,2,2019,64,51,24.1
2603,0,11,25,2,2019,64,59,24.1
2604,0,16,25,2,2019,64,61,23.7
2605,0,21,25,2,2019,65,70,23.6
2606,0,26,25,2,2019,65,58,23.5
2607,0,31,25,2,2019,65,66,23.5
2608,0,36,25,2,2019,65,60,23.5
2609,0,41,25,2,2019,65,68,23.3
2610,0,46,25,2,2019,66,57,23.3
2611,0,51,25,2,2019,66,61,23.3
2612,0,56,25,2,2019,66,61,23.3
2613,1,1,25,2,2019,66,69,23.3
2614,1,6,25,2,2019,66,56,23.3
2615,1,11,25,2,2019,65,58,23.5
2616,1,16,25,2,2019,65,69,23.4
2617,1,21,25,2,2019,65,69,23.2
2618,1,26,25,2,2019,65,58,23.2
2619,1,31,25,2,2019,65,56,23.2
2620,1,36,25,2,2019,65,67,23.4
2621,1,41,25,2,2019,65,58,23.3
2622,1,46,25,2,2019,65,57,23.4
2623,1,51,25,2,2019,65,59,23.2
2624,1,56,25,2,2019,65,57,23.2
2625,2,1,25,2,2019,65,61,23.1
2626,2,6,25,2,2019,65,63,23.1
2627,2,11,25,2,2019,65,63,23.0
2628,2,16,25,2,2019,65,59,23.0
2629,2,21,25,2,2019,65,60,22.9
2630,2,26,25,2,2019,65,60,23.0
2631,2,31,25,2,2019,65,63,23.0
2632,2,36,25,2,2019,65,57,23.1
2633,2,41,25,2,2019,65,60,23.0
2634,2,46,25,2,2019,65,63,22.9
2635,2,51,25,2,2019,65,63,23.2
2636,2,56,25,2,2019,65,59,23.2
2637,3,2,25,2,2019,65,66,23.2
2638,3,7,25,2,2019,65,55,22.9
2639,3,12,25,2,2019,65,60,23.0
2640,3,17,25,2,2019,65,62,22.6
2641,3,22,25,2,2019,65,59,22.6
2642,3,27,25,2,2019,65,60,22.6
2643,3,32,25,2,2019,64,69,22.7
2644,3,37,25,2,2019,64,58,22.5
2645,3,42,25,2,2019,65,68,22.5
2646,3,47,25,2,2019,65,61,22.7
2647,3,52,25,2,2019,65,67,22.7
2648,3,57,25,2,2019,64,62,22.7
2649,4,2,25,2,2019,65,69,22.9
2650,4,7,25,2,2019,65,63,22.6
2651,4,12,25,2,2019,65,64,22.5
2652,4,17,25,2,2019,65,56,22.3
2653,4,22,25,2,2019,65,64,22.4
2654,4,27,25,2,2019,65,69,22.4
2655,4,32,25,2,2019,65,65,22.4
2656,4,37,25,2,2019,65,68,22.2
2657,4,42,25,2,2019,65,57,22.3
2658,4,47,25,2,2019,65,57,22.1
2659,4,52,25,2,2019,65,56,22.1
2660,4,57,25,2,2019,65,58,22.6
2661,5,2,25,2,2019,65,66,22.4
2662,5,7,25,2,2019,65,61,22.4
2663,5,12,25,2,2019,65,61,22.2
2664,5,17,25,2,2019,65,62,22.4
2665,5,22,25,2,2019,65,62,22.4
2666,5,27,25,2,2019,65,55,22.4
2667,5,32,25,2,2019,65,59,22.3
2668,5,37,25,2,2019,65,57,22.1
2669,5,42,25,2,2019,65,67,22.2
2670,5,47,25,2,2019,65,55,21.9
2671,5,52,25,2,2019,65,62,21.8
2672,5,57,25,2,2019,65,58,21.8
2673,6,2,25,2,2019,65,69,22.0
2674,6,7,25,2,2019,65,59,22.2
2675,6,12,25,2,2019,65,69,22.1
2676,6,17,25,2,2019,65,68,22.0
2677,6,23,25,2,2019,65,67,22.0
2678,6,28,25,2,2019,65,62,21.9
2679,6,33,25,2,2019,65,66,21.8
2680,6,38,25,2,2019,65,61,21.7
2681,6,43,25,2,2019,65,60,21.7
2682,6,48,25,2,2019,65,56,21.7
2683,6,53,25,2,2019,65,65,21.7
2684,6,58,25,2,2019,65,60,21.6
2685,7,3,25,2,2019,65,59,21.4
2686,7,8,25,2,2019,65,65,21.4
2687,7,13,25,2,2019,65,55,21.7
2688,7,18,25,2,2019,65,56,21.6
2689,7,23,25,2,2019,65,59,21.8
2690,7,28,25,2,2019,65,69,22.2
2691,7,33,25,2,2019,65,67,22.4
2692,7,38,25,2,2019,65,69,22.5
2693,7,43,25,2,2019,65,55,22.4
2694,7,48,25,2,2019,65,68,22.6
2695,7,53,25,2,2019,64,64,23.0
2696,7,58,25,2,2019,64,58,23.2
2697,8,3,25,2,2019,64,66,23.3
2698,8,8,25,2,2019,64,62,23.6
2699,8,13,25,2,2019,64,66,23.9
2700,8,18,25,2,2019,64,60,24.2
2701,8,23,25,2,2019,64,67,26.3
2702,8,28,25,2,2019,64,52,27.9
2703,8,33,25,2,2019,64,55,28.4
2704,8,38,25,2,2019,64,45,29.2
2705,8,43,25,2,2019,64,89,29.1
2706,8,48,25,2,2019,64,86,29.3
2707,8,53,25,2,2019,64,82,30.9
2708,8,58,25,2,2019,64,79,30.2
2709,9,3,25,2,2019,64,70,30.1
2710,9,8,25,2,2019,64,70,30.2
2711,9,13,25,2,2019,64,66,30.7
2712,9,18,25,2,2019,63,64,31.6
2713,9,23,25,2,2019,63,63,32.1
2714,9,28,25,2,2019,63,61,31.8
2715,9,33,25,2,2019,63,62,29.9
2716,9,39,25,2,2019,63,59,32.3
2717,9,44,25,2,2019,63,57,33.5
2718,9,49,25,2,2019,63,55,33.0
2719,9,54,25,2,2019,63,58,33.1
2720,9,59,25,2,2019,63,59,32.9
2721,10,4,25,2,2019,63,57,33.3
2722,10,9,25,2,2019,63,63,25.9
2723,10,14,25,2,2019,63,63,25.9
2724,10,19,25,2,2019,63,63,25.9
2725,10,24,25,2,2019,63,63,25.9
2726,10,29,25,2,2019,63,63,25.9
2727,10,34,25,2,2019,63,63,25.9
2728,10,39,25,2,2019,63,63,25.9
2729,10,44,25,2,2019,63,63,25.9
2730,10,49,25,2,2019,63,63,25.9
2731,10,54,25,2,2019,63,63,25.9
2732,10,59,25,2,2019,63,63,25.9
2733,11,4,25,2,2019,63,63,25.9
2734,11,9,25,2,2019,63,63,25.9
2735,11,14,25,2,2019,63,63,25.9
2736,11,19,25,2,2019,63,63,25.9
2737,11,24,25,2,2019,63,63,25.9
2738,11,29,25,2,2019,63,63,25.9
2739,11,34,25,2,2019,63,63,25.9
2740,11,39,25,2,2019,63,63,25.9
2741,11,44,25,2,2019,63,63,25.9
2742,11,49,25,2,2019,63,63,25.9
2743,11,54,25,2,2019,63,63,25.9
2744,11,59,25,2,2019,63,63,25.9
2745,12,4,25,2,2019,63,63,25.9
2746,12,9,25,2,2019,63,63,25.9
2747,12,14,25,2,2019,63,63,25.9
2748,12,19,25,2,2019,63,63,25.9
2749,12,24,25,2,2019,63,63,25.9
2750,12,29,25,2,2019,63,63,25.9
2751,12,34,25,2,2019,63,63,25.9
2752,12,39,25,2,2019,63,63,25.9
2753,12,44,25,2,2019,63,63,25.9
2754,12,49,25,2,2019,63,63,25.9
2755,12,55,25,2,2019,63,63,25.9
2756,13,0,25,2,2019,63,63,25.9
2757,13,5,25,2,2019,63,63,25.9
2758,13,10,25,2,2019,63,63,25.9
2759,13,15,25,2,2019,63,63,25.9
2760,13,20,25,2,2019,63,63,25.9
2761,13,25,25,2,2019,63,63,25.9
2762,13,30,25,2,2019,63,63,25.9
2763,13,35,25,2,2019,63,63,25.9
2764,13,40,25,2,2019,63,63,25.9
2765,13,45,25,2,2019,62,63,25.9
2766,13,50,25,2,2019,62,63,25.9
2767,13,55,25,2,2019,62,63,25.9
2768,14,0,25,2,2019,62,63,25.9
2769,14,5,25,2,2019,62,63,25.9
2770,14,10,25,2,2019,62,63,25.9
2771,14,15,25,2,2019,62,63,25.9
2772,14,20,25,2,2019,62,63,25.9
2773,14,25,25,2,2019,62,63,25.9
2774,14,30,25,2,2019,62,63,25.9
2775,14,35,25,2,2019,62,63,25.9
2776,14,40,25,2,2019,62,63,25.9
2777,14,45,25,2,2019,62,63,25.9
2778,14,50,25,2,2019,62,63,25.9
2779,14,55,25,2,2019,64,63,25.9
2780,15,0,25,2,2019,65,76,33.8
2781,15,5,25,2,2019,64,78,32.8
2782,15,10,25,2,2019,64,84,31.2
2783,15,15,25,2,2019,63,83,32.0
2784,15,20,25,2,2019,63,83,32.3
2785,15,25,25,2,2019,63,82,32.4
2786,15,30,25,2,2019,63,80,33.4
2787,16,1,25,2,2019,63,90,31.2
2788,16,6,25,2,2019,64,89,31.4
2789,16,11,25,2,2019,64,86,31.5
2790,16,16,25,2,2019,63,88,31.3
2791,16,21,25,2,2019,63,88,31.9
2792,16,26,25,2,2019,63,86,31.7
2793,16,31,25,2,2019,63,90,30.9
2794,16,36,25,2,2019,63,89,30.3
2795,16,41,25,2,2019,63,89,31.0
2796,16,46,25,2,2019,63,89,30.8
2797,16,51,25,2,2019,64,86,30.7
2798,16,56,25,2,2019,64,58,30.1
2799,17,1,25,2,2019,64,59,28.7
2800,17,6,25,2,2019,64,63,28.2
2801,17,11,25,2,2019,64,52,27.5
2802,17,16,25,2,2019,64,55,27.5
2803,17,21,25,2,2019,64,55,27.1
2804,17,26,25,2,2019,64,66,27.2
2805,17,31,25,2,2019,64,62,26.8
2806,17,36,25,2,2019,64,60,26.7
2807,17,41,25,2,2019,64,70,26.6
2808,17,46,25,2,2019,64,63,26.5
2809,17,51,25,2,2019,64,68,26.4
2810,17,57,25,2,2019,64,58,26.4
2811,18,2,25,2,2019,64,67,26.4
2812,18,7,25,2,2019,64,65,26.1
2813,18,12,25,2,2019,64,57,26.0
2814,18,17,25,2,2019,64,67,25.9
2815,18,22,25,2,2019,64,56,25.7
2816,18,27,25,2,2019,64,60,25.7
2817,18,32,25,2,2019,64,66,25.6
2818,18,37,25,2,2019,64,66,25.4
2819,18,42,25,2,2019,64,66,25.4
2820,18,47,25,2,2019,64,56,25.3
2821,18,52,25,2,2019,64,57,25.2
2822,18,57,25,2,2019,64,55,25.3
2823,19,2,25,2,2019,64,66,25.0
2824,19,7,25,2,2019,64,61,25.1
2825,19,12,25,2,2019,64,58,25.0
2826,19,17,25,2,2019,64,56,24.9
2827,19,22,25,2,2019,64,70,24.8
2828,19,27,25,2,2019,64,63,24.7
2829,19,32,25,2,2019,64,65,24.6
2830,19,37,25,2,2019,64,68,24.3
2831,19,42,25,2,2019,64,55,24.6
2832,19,47,25,2,2019,64,60,24.5
2833,19,52,25,2,2019,65,59,24.6
2834,19,57,25,2,2019,65,63,24.5
2835,20,2,25,2,2019,64,55,24.7
2836,20,7,25,2,2019,64,68,24.7
2837,20,12,25,2,2019,64,69,24.6
2838,20,17,25,2,2019,64,69,24.5
2839,20,22,25,2,2019,65,69,24.5
2840,20,27,25,2,2019,64,59,24.4
2841,20,32,25,2,2019,64,68,24.4
2842,20,37,25,2,2019,64,70,24.4
2843,20,42,25,2,2019,64,68,24.5
2844,20,47,25,2,2019,64,69,24.6
2845,20,52,25,2,2019,64,69,24.6
2846,20,57,25,2,2019,64,61,24.4
2847,21,2,25,2,2019,64,68,24.4
2848,21,7,25,2,2019,64,55,24.7
2849,21,13,25,2,2019,64,62,24.4
2850,21,18,25,2,2019,64,57,24.2
2851,21,23,25,2,2019,64,57,24.2
2852,21,28,25,2,2019,64,62,24.2
2853,21,33,25,2,2019,65,59,24.1
2854,21,38,25,2,2019,64,61,24.1
2855,21,43,25,2,2019,64,69,24.1
2856,21,48,25,2,2019,65,60,24.2
2857,21,53,25,2,2019,64,62,24.2
2858,21,58,25,2,2019,65,63,24.3
2859,22,3,25,2,2019,64,64,24.2
2860,22,8,25,2,2019,65,61,24.1
2861,22,13,25,2,2019,64,64,23.9
2862,22,18,25,2,2019,65,55,24.1
2863,22,23,25,2,2019,64,60,23.9
2864,22,28,25,2,2019,64,57,23.7
2865,22,33,25,2,2019,64,59,23.8
2866,22,38,25,2,2019,64,68,23.7
2867,22,43,25,2,2019,64,57,23.8
2868,22,48,25,2,2019,64,60,23.8
2869,22,53,25,2,2019,64,57,23.8
2870,22,58,25,2,2019,64,67,23.7
2871,23,3,25,2,2019,64,61,23.6
2872,23,8,25,2,2019,64,63,23.8
2873,23,13,25,2,2019,64,62,23.7
2874,23,18,25,2,2019,64,68,23.7
2875,23,23,25,2,2019,64,69,23.6
2876,23,28,25,2,2019,64,55,23.5
2877,23,33,25,2,2019,64,64,23.6
